"","Package","Version","Depends","Suggests","License","MD5sum","NeedsCompilation","Title","Description","biocViews","Author","Maintainer","git_url","git_branch","git_last_commit","git_last_commit_date","Date.Publication","source.ver","win.binary.ver","mac.binary.ver","vignettes","vignetteTitles","hasREADME","hasNEWS","hasINSTALL","hasLICENSE","Rfiles","dependencyCount","Imports","Enhances","dependsOnMe","suggestsMe","VignetteBuilder","URL","SystemRequirements","BugReports","importsMe","Archs","LinkingTo","Video","linksToMe","PackageStatus","License_restricts_use","OS_type","organism","License_is_FOSS"
"2109","XDE","2.42.0","c(""R (>= 2.10.0)"", ""Biobase (>= 2.5.5)"")","c(""MASS"", ""RUnit"")","LGPL-2","5fc6e4a684e426c0ffa8bcd3f3571308","yes","XDE: a Bayesian hierarchical model for cross-study analysis of
differential gene expression","Multi-level model for cross-study detection of
differential gene expression.","c(""Software"", ""Technology"", ""BiologicalQuestion"", ""Microarray"", ""DifferentialExpression"")","c(""R.B. Scharpf"", ""G. Parmigiani"", ""A.B. Nobel"", ""H. Tjelmeland"")","Robert Scharpf <rscharpf@jhsph.edu>","https://git.bioconductor.org/packages/XDE","RELEASE_3_15","298e83e","2022-04-26","2022-04-26","src/contrib/XDE_2.42.0.tar.gz","bin/windows/contrib/4.2/XDE_2.42.0.zip","bin/macosx/contrib/4.2/XDE_2.42.0.tgz","c(""vignettes/XDE/inst/doc/XDE.pdf"", ""vignettes/XDE/inst/doc/XdeParameterClass.pdf"")","c(""XDE Vignette"", ""XdeParameterClass Vignette"")","FALSE","TRUE","FALSE","FALSE","c(""vignettes/XDE/inst/doc/XDE.R"", ""vignettes/XDE/inst/doc/XdeParameterClass.R"")","62","c(""BiocGenerics"", ""genefilter"", ""graphics"", ""grDevices"", ""gtools"", ""methods"", ""stats"", ""utils"", ""mvtnorm"", ""RColorBrewer"", ""GeneMeta"", ""siggenes"")","coda",NA,NA,NA,NA,NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"2110","Xeva","1.12.0","R (>= 3.6)","c(""BiocStyle"", ""knitr"", ""rmarkdown"")","GPL-3","8878405b2aa984176e92406e801de89f","no","Analysis of patient-derived xenograft (PDX) data","Contains set of functions to perform analysis of
patient-derived xenograft (PDX) data.","c(""Software"", ""AssayDomain"", ""ResearchField"", ""StatisticalMethod"", ""GeneExpression"", ""Pharmacogenetics"", ""Pharmacogenomics"", ""Classification"")","c(""Arvind Mer"", ""Benjamin Haibe-Kains"")","Benjamin Haibe-Kains <benjamin.haibe.kains@utoronto.ca>","https://git.bioconductor.org/packages/Xeva","RELEASE_3_15","8d7f881","2022-04-26","2022-04-26","src/contrib/Xeva_1.12.0.tar.gz","bin/windows/contrib/4.2/Xeva_1.12.0.zip","bin/macosx/contrib/4.2/Xeva_1.12.0.tgz","vignettes/Xeva/inst/doc/Xeva.pdf","The Xeva User's Guide","FALSE","TRUE","FALSE","FALSE","vignettes/Xeva/inst/doc/Xeva.R","154","c(""methods"", ""stats"", ""utils"", ""BBmisc"", ""Biobase"", ""grDevices"", ""ggplot2"", ""scales"", ""ComplexHeatmap"", ""parallel"", ""doParallel"", ""Rmisc"", ""grid"", ""nlme"", ""PharmacoGx"", ""downloader"")",NA,NA,NA,"knitr",NA,NA,"https://github.com/bhklab/Xeva/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","XINA","1.14.0","R (>= 3.5)","c(""knitr"", ""rmarkdown"")","GPL-3","282f2a2298f1282dfe78721bf351ba3c","no","Multiplexes Isobaric Mass Tagged-based Kinetics Data for Network
Analysis","The aim of XINA is to determine which proteins exhibit
similar patterns within and across experimental conditions,
since proteins with co-abundance patterns may have common
molecular functions. XINA imports multiple datasets, tags
dataset in silico, and combines the data for subsequent
subgrouping into multiple clusters. The result is a single
output depicting the variation across all conditions. XINA, not
only extracts coabundance profiles within and across
experiments, but also incorporates protein-protein interaction
databases and integrative resources such as KEGG to infer
interactors and molecular functions, respectively, and produces
intuitive graphical outputs.","c(""Software"", ""ResearchField"", ""Technology"", ""Sequencing"", ""WorkflowStep"", ""Visualization"", ""SystemsBiology"", ""Proteomics"", ""RNASeq"", ""Network"")","c(""Lang Ho Lee"", ""Sasha A. Singh"")","Lang Ho Lee <lhlee@bwh.harvard.edu> and Sasha A. Singh
<sasingh@bwh.harvard.edu>","https://git.bioconductor.org/packages/XINA","RELEASE_3_15","db3bda2","2022-04-26","2022-04-26","src/contrib/XINA_1.14.0.tar.gz","bin/windows/contrib/4.2/XINA_1.14.0.zip","bin/macosx/contrib/4.2/XINA_1.14.0.tgz","vignettes/XINA/inst/doc/xina_user_code.html","xina_user_code","FALSE","TRUE","FALSE","FALSE","vignettes/XINA/inst/doc/xina_user_code.R","66","c(""mclust"", ""plyr"", ""alluvial"", ""ggplot2"", ""igraph"", ""gridExtra"", ""tools"", ""grDevices"", ""graphics"", ""utils"", ""STRINGdb"")",NA,NA,NA,"knitr",NA,NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"2112","xmapbridge","1.54.0","c(""R (>= 2.0)"", ""methods"")","c(""RUnit"", ""RColorBrewer"")","LGPL-3","ad1952e2883b34b8be2452832e1a64fd","no","Export plotting files to the xmapBridge for visualisation in
X:Map","xmapBridge can plot graphs in the X:Map genome browser.
This package exports plotting files in a suitable format.","c(""Software"", ""WorkflowStep"", ""Annotation"", ""ReportWriting"", ""Visualization"")","c(""Tim Yates"", ""Crispin J Miller"")","Chris Wirth <Christopher.Wirth@cruk.manchester.ac.uk>","https://git.bioconductor.org/packages/xmapbridge","RELEASE_3_15","a316e23","2022-04-26","2022-04-26","src/contrib/xmapbridge_1.54.0.tar.gz","bin/windows/contrib/4.2/xmapbridge_1.54.0.zip","bin/macosx/contrib/4.2/xmapbridge_1.54.0.tgz","vignettes/xmapbridge/inst/doc/xmapbridge.pdf","xmapbridge primer","FALSE","FALSE","FALSE","FALSE","vignettes/xmapbridge/inst/doc/xmapbridge.R","1",NA,NA,NA,NA,NA,"http://xmap.picr.man.ac.uk, http://www.bioconductor.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113","XNAString","1.4.0","R (>= 4.1)","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""markdown"", ""testthat"", ""BSgenome.Hsapiens.UCSC.hg38"", ""pander"")","GPL-2","7c861cdc5516f8d06d8c81e8ce37e7cb","yes","Efficient Manipulation of Modified Oligonucleotide Sequences","The XNAString package allows for description of base
sequences and associated chemical modifications in a single
object. XNAString is able to capture single stranded, as well
as double stranded molecules. Chemical modifications are
represented as independent strings associated with different
features of the molecules (base sequence, sugar sequence,
backbone sequence, modifications) and can be read or written to
a HELM notation. It also enables secondary structure prediction
using RNAfold from ViennaRNA. XNAString is designed to be
efficient representation of nucleic-acid based therapeutics,
therefore it stores information about target sequences and
provides interface for matching and alignment functions from
Biostrings package.","c(""Software"", ""BiologicalQuestion"", ""WorkflowStep"", ""Technology"", ""ResearchField"", ""SequenceMatching"", ""Alignment"", ""Sequencing"", ""Genetics"")","c(""Anna Górska"", ""Marianna Plucinska"", ""Lykke Pedersen"", ""Lukasz Kielpinski"", ""Disa Tehler"", ""Peter H. Hagedorn"")","Marianna Plucinska <marianna.plucinska@roche.com>","https://git.bioconductor.org/packages/XNAString","RELEASE_3_15","3acea03","2022-04-26","2022-04-26","src/contrib/XNAString_1.4.0.tar.gz","bin/windows/contrib/4.2/XNAString_1.4.0.zip","bin/macosx/contrib/4.2/XNAString_1.4.0.tgz","vignettes/XNAString/inst/doc/XNAString_vignette.html","XNAString classes and functionalities","FALSE","FALSE","FALSE","TRUE","vignettes/XNAString/inst/doc/XNAString_vignette.R","79","c(""utils"", ""Biostrings"", ""BSgenome"", ""data.table"", ""GenomicRanges"", ""IRanges"", ""methods"", ""Rcpp"", ""stringi"", ""S4Vectors"", ""future.apply"", ""stringr"", ""formattable"", ""stats"")",NA,NA,NA,"knitr",NA,NA,NA,NA,NA,"Rcpp",NA,NA,NA,NA,NA,NA,NA
"2114","XVector","0.36.0","c(""R (>= 4.0.0)"", ""methods"", ""BiocGenerics (>= 0.37.0)"", ""S4Vectors (>=\n0.27.12)"", ""IRanges (>= 2.23.9)"")","c(""Biostrings"", ""drosophila2probe"", ""RUnit"")","Artistic-2.0","666d200f401a7e3c6cb509425e4d68fe","yes","Foundation of external vector representation and manipulation in
Bioconductor","Provides memory efficient S4 classes for storing sequences
""externally"" (e.g. behind an R external pointer, or on disk).","c(""Software"", ""Infrastructure"", ""DataRepresentation"")","c(""Hervé Pagès"", ""Patrick Aboyoun"")","Hervé Pagès <hpages.on.github@gmail.com>","https://git.bioconductor.org/packages/XVector","RELEASE_3_15","ff6f818","2022-04-26","2022-04-26","src/contrib/XVector_0.36.0.tar.gz","bin/windows/contrib/4.2/XVector_0.36.0.zip","bin/macosx/contrib/4.2/XVector_0.36.0.tgz",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,"10","c(""methods"", ""utils"", ""tools"", ""zlibbioc"", ""BiocGenerics"", ""S4Vectors"", ""IRanges"")",NA,"c(""Biostrings"", ""triplex"")","c(""IRanges"", ""musicatk"")",NA,"https://bioconductor.org/packages/XVector",NA,"https://github.com/Bioconductor/XVector/issues","c(""BSgenome"", ""ChIPsim"", ""CNEr"", ""compEpiTools"", ""crisprScore"", ""dada2"", ""DECIPHER"", ""gcrma"", ""GenomicFeatures"", ""GenomicRanges"", ""Gviz"", ""HiLDA"", ""IONiseR"", ""IsoformSwitchAnalyzeR"", ""kebabs"", ""MatrixRider"", ""Modstrings"", ""monaLisa"", ""ProteoDisco"", ""R453Plus1Toolbox"", ""ribosomeProfilingQC"", ""Rsamtools"", ""rtracklayer"", ""Structstrings"", ""TFBSTools"", ""tracktables"", ""tRNA"", ""tRNAscanImport"", ""VariantAnnotation"", ""simMP"")",NA,"c(""S4Vectors"", ""IRanges"")",NA,"c(""Biostrings"", ""CNEr"", ""DECIPHER"", ""kebabs"", ""MatrixRider"", ""Rsamtools"", ""rtracklayer"", ""ShortRead"", ""triplex"", ""VariantAnnotation"", ""VariantFiltering"")",NA,NA,NA,NA,NA
"2115","yamss","1.22.0","c(""R (>= 3.5.0)"", ""methods"", ""BiocGenerics (>= 0.15.3)"", ""SummarizedExperiment"")","c(""BiocStyle"", ""knitr"", ""rmarkdown"", ""digest"", ""mtbls2"", ""testthat"")","Artistic-2.0","12f7f03465dff9290f444030c84fdabc","no","Tools for high-throughput metabolomics","Tools to analyze and visualize high-throughput
metabolomics data aquired using chromatography-mass
spectrometry. These tools preprocess data in a way that enables
reliable and powerful differential analysis.","c(""Software"", ""Technology"", ""ResearchField"", ""MassSpectrometry"", ""Metabolomics"", ""ImmunoOncology"")","c(""Leslie Myint"", ""Kasper Daniel Hansen"")","Leslie Myint <leslie.myint@gmail.com>","https://git.bioconductor.org/packages/yamss","RELEASE_3_15","e4b9623","2022-04-26","2022-04-26","src/contrib/yamss_1.22.0.tar.gz","bin/windows/contrib/4.2/yamss_1.22.0.zip","bin/macosx/contrib/4.2/yamss_1.22.0.tgz","vignettes/yamss/inst/doc/yamss.html","yamss User's Guide","FALSE","TRUE","FALSE","FALSE","vignettes/yamss/inst/doc/yamss.R","47","c(""IRanges"", ""stats"", ""S4Vectors"", ""EBImage"", ""Matrix"", ""mzR"", ""data.table"", ""grDevices"", ""limma"")",NA,NA,NA,"knitr","https://github.com/hansenlab/yamss",NA,"https://github.com/hansenlab/yamss/issues",NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"2116","YAPSA","1.22.0","c(""R (>= 3.6.0)"", ""GenomicRanges"", ""ggplot2"", ""grid"")","c(""testthat"", ""BiocStyle"", ""knitr"", ""rmarkdown"")","GPL-3","22f584728e5062ed3c12767c92dbd50e","no","Yet Another Package for Signature Analysis","This package provides functions and routines for
supervised analyses of mutational signatures (i.e., the
signatures have to be known, cf. L. Alexandrov et al., Nature
2013 and L. Alexandrov et al., Bioaxiv 2018). In particular,
the family of functions LCD (LCD = linear combination
decomposition) can use optimal signature-specific cutoffs which
takes care of different detectability of the different
signatures. Moreover, the package provides different sets of
mutational signatures, including the COSMIC and PCAWG SNV
signatures and the PCAWG Indel signatures; the latter infering
that with YAPSA, the concept of supervised analysis of
mutational signatures is extended to Indel signatures. YAPSA
also provides confidence intervals as computed by profile
likelihoods and can perform signature analysis on a stratified
mutational catalogue (SMC = stratify mutational catalogue) in
order to analyze enrichment and depletion patterns for the
signatures in different strata.","c(""Software"", ""Technology"", ""Sequencing"", ""BiologicalQuestion"", ""WorkflowStep"", ""StatisticalMethod"", ""DNASeq"", ""SomaticMutation"", ""Visualization"", ""Clustering"", ""GenomicVariation"")","c(""Daniel Huebschmann"", ""Lea Jopp-Saile"", ""Carolin Andresen"", ""Zuguang Gu"", ""Matthias Schlesner"")","Daniel Huebschmann <huebschmann.daniel@googlemail.com>","https://git.bioconductor.org/packages/YAPSA","RELEASE_3_15","55c2886","2022-04-26","2022-04-26","src/contrib/YAPSA_1.22.0.tar.gz","bin/windows/contrib/4.2/YAPSA_1.22.0.zip","bin/macosx/contrib/4.2/YAPSA_1.22.0.tgz","c(""vignettes/YAPSA/inst/doc/index.html"", ""vignettes/YAPSA/inst/doc/vignette_confidenceIntervals.html"", ""vignettes/YAPSA/inst/doc/vignette_exomes.html"", ""vignettes/YAPSA/inst/doc/vignette_signature_specific_cutoffs.html"", ""vignettes/YAPSA/inst/doc/vignette_stratifiedAnalysis.html"", ""vignettes/YAPSA/inst/doc/vignettes_Indel.html"", ""vignettes/YAPSA/inst/doc/YAPSA.html"")","c(""index.html"", ""3. Confidence Intervals"", ""6. Usage of YAPSA\nfor WES data"", ""2. Signature-specific cutoffs"", ""4. Stratified\nAnalysis of Mutational Signatures"", ""5. Indel signature analysis"", ""1. Usage of YAPSA"")","FALSE","TRUE","FALSE","FALSE","c(""vignettes/YAPSA/inst/doc/vignette_confidenceIntervals.R"", ""vignettes/YAPSA/inst/doc/vignette_exomes.R"", ""vignettes/YAPSA/inst/doc/vignette_signature_specific_cutoffs.R"", ""vignettes/YAPSA/inst/doc/vignette_stratifiedAnalysis.R"", ""vignettes/YAPSA/inst/doc/vignettes_Indel.R"", ""vignettes/YAPSA/inst/doc/YAPSA.R"")","195","c(""limSolve"", ""SomaticSignatures"", ""VariantAnnotation"", ""GenomeInfoDb"", ""reshape2"", ""gridExtra"", ""corrplot"", ""dendextend"", ""GetoptLong"", ""circlize"", ""gtrellis"", ""doParallel"", ""PMCMRplus"", ""ggbeeswarm"", ""ComplexHeatmap"", ""KEGGREST"", ""grDevices"", ""Biostrings"", ""BSgenome.Hsapiens.UCSC.hg19"", ""magrittr"", ""pracma"", ""dplyr"", ""utils"")",NA,NA,NA,"knitr",NA,NA,NA,NA,"x64",NA,NA,NA,NA,NA,NA,NA,NA
"2117","yarn","1.22.0","Biobase","c(""knitr"", ""rmarkdown"", ""testthat (>= 0.8)"")","Artistic-2.0","65ab801505f64e57ebad8855dcc3e731","no","YARN: Robust Multi-Condition RNA-Seq Preprocessing and
Normalization","Expedite large RNA-Seq analyses using a combination of
previously developed tools. YARN is meant to make it easier for
the user in performing basic mis-annotation quality control,
filtering, and condition-aware normalization. YARN leverages
many Bioconductor tools and statistical techniques to account
for the large heterogeneity and sparsity found in very large
RNA-seq experiments.","c(""Software"", ""WorkflowStep"", ""AssayDomain"", ""Technology"", ""StatisticalMethod"", ""QualityControl"", ""GeneExpression"", ""Sequencing"", ""Preprocessing"", ""Normalization"", ""Annotation"", ""Visualization"", ""Clustering"")","c(""Joseph N Paulson"", ""Cho-Yi Chen"", ""Camila Lopes-Ramos"", ""Marieke Kuijjer"", ""John Platig"", ""Abhijeet Sonawane"", ""Maud Fagny"", ""Kimberly Glass"", ""John Quackenbush"")","Joseph N Paulson <paulson.joseph@gene.com>","https://git.bioconductor.org/packages/yarn","RELEASE_3_15","0d94152","2022-04-26","2022-04-26","src/contrib/yarn_1.22.0.tar.gz","bin/windows/contrib/4.2/yarn_1.22.0.zip","bin/macosx/contrib/4.2/yarn_1.22.0.tgz","vignettes/yarn/inst/doc/yarn.pdf","YARN: Robust Multi-Tissue RNA-Seq Preprocessing and
Normalization","FALSE","TRUE","FALSE","FALSE","vignettes/yarn/inst/doc/yarn.R","160","c(""biomaRt"", ""downloader"", ""edgeR"", ""gplots"", ""graphics"", ""limma"", ""matrixStats"", ""preprocessCore"", ""readr"", ""RColorBrewer"", ""stats"", ""quantro"")",NA,"netZooR",NA,"knitr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118","zellkonverter","1.6.3",NA,"c(""covr"", ""spelling"", ""testthat"", ""knitr"", ""rmarkdown"", ""BiocStyle"", ""scRNAseq"", ""HDF5Array"", ""rhdf5"", ""BiocFileCache"")","MIT + file LICENSE","992784e5feec2d4bad2989c2a550806e","no","Conversion Between scRNA-seq Objects","Provides methods to convert between Python AnnData objects
and SingleCellExperiment objects. These are primarily intended
for use by downstream Bioconductor packages that wrap Python
methods for single-cell data analysis. It also includes
functions to read and write H5AD files used for saving AnnData
objects to disk.","c(""Software"", ""Technology"", ""Infrastructure"", ""SingleCell"", ""DataImport"", ""DataRepresentation"")","c(""Luke Zappia"", ""Aaron Lun"")","Luke Zappia <luke@lazappi.id.au>","https://git.bioconductor.org/packages/zellkonverter","RELEASE_3_15","437ff02","2022-06-23","2022-06-23","src/contrib/zellkonverter_1.6.3.tar.gz","bin/windows/contrib/4.2/zellkonverter_1.6.3.zip","bin/macosx/contrib/4.2/zellkonverter_1.6.3.tgz","vignettes/zellkonverter/inst/doc/zellkonverter.html","Converting to/from AnnData to SingleCellExperiments","FALSE","TRUE","FALSE","TRUE","vignettes/zellkonverter/inst/doc/zellkonverter.R","42","c(""Matrix"", ""basilisk"", ""reticulate"", ""SingleCellExperiment (>=\n1.11.6)"", ""SummarizedExperiment"", ""DelayedArray"", ""methods"", ""S4Vectors"", ""utils"", ""cli"")",NA,"OSCA.intro","c(""cellxgenedp"", ""HDF5Array"")","knitr","https://github.com/theislab/zellkonverter",NA,"https://github.com/theislab/zellkonverter/issues","velociraptor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","zFPKM","1.18.0","R (>= 3.4.0)","c(""knitr"", ""limma"", ""edgeR"", ""GEOquery"", ""stringr"", ""printr"", ""rmarkdown"")","GPL-3 | file LICENSE","5263ec5f2fd3ad93c826b67a8cc67153","no","A suite of functions to facilitate zFPKM transformations","Perform the zFPKM transform on RNA-seq FPKM data. This
algorithm is based on the publication by Hart et al., 2013
(Pubmed ID 24215113). Reference recommends using zFPKM > -3 to
select expressed genes. Validated with encode open/closed
chromosome data. Works well for gene level data using FPKM or
TPM. Does not appear to calibrate well for transcript level
data.","c(""Software"", ""ResearchField"", ""Technology"", ""Sequencing"", ""StatisticalMethod"", ""AssayDomain"", ""ImmunoOncology"", ""RNASeq"", ""FeatureExtraction"", ""GeneExpression"")","c(""Ron Ammar"", ""John Thompson"")","Ron Ammar <ron.ammar@bms.com>","https://git.bioconductor.org/packages/zFPKM","RELEASE_3_15","8bd9d29","2022-04-26","2022-04-26","src/contrib/zFPKM_1.18.0.tar.gz","bin/windows/contrib/4.2/zFPKM_1.18.0.zip","bin/macosx/contrib/4.2/zFPKM_1.18.0.tgz","vignettes/zFPKM/inst/doc/zFPKM.html","Introduction to zFPKM Transformation","FALSE","TRUE","FALSE","TRUE","vignettes/zFPKM/inst/doc/zFPKM.R","62","c(""checkmate"", ""dplyr"", ""ggplot2"", ""tidyr"", ""SummarizedExperiment"")",NA,NA,"DGEobj.utils","knitr","https://github.com/ronammar/zFPKM/",NA,"https://github.com/ronammar/zFPKM/issues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","zinbwave","1.18.0","c(""R (>= 3.4)"", ""methods"", ""SummarizedExperiment"", ""SingleCellExperiment"")","c(""knitr"", ""rmarkdown"", ""testthat"", ""matrixStats"", ""magrittr"", ""scRNAseq"", ""ggplot2"", ""biomaRt"", ""BiocStyle"", ""Rtsne"", ""DESeq2"")","Artistic-2.0","855d38463b4869976dcb00fff8a73a26","no","Zero-Inflated Negative Binomial Model for RNA-Seq Data","Implements a general and flexible zero-inflated negative
binomial model that can be used to provide a low-dimensional
representations of single-cell RNA-seq data. The model accounts
for zero inflation (dropouts), over-dispersion, and the count
nature of the data. The model also accounts for the difference
in library sizes and optionally for batch effects and/or other
covariates, avoiding the need for pre-normalize the data.","c(""Software"", ""ResearchField"", ""StatisticalMethod"", ""AssayDomain"", ""Technology"", ""Sequencing"", ""ImmunoOncology"", ""DimensionReduction"", ""GeneExpression"", ""RNASeq"", ""Transcriptomics"", ""SingleCell"")","c(""Davide Risso"", ""Svetlana Gribkova"", ""Fanny Perraudeau"", ""Jean-Philippe Vert"", ""Clara Bagatin"")","Davide Risso <risso.davide@gmail.com>","https://git.bioconductor.org/packages/zinbwave","RELEASE_3_15","678c0f6","2022-04-26","2022-04-26","src/contrib/zinbwave_1.18.0.tar.gz","bin/windows/contrib/4.2/zinbwave_1.18.0.zip","bin/macosx/contrib/4.2/zinbwave_1.18.0.tgz","vignettes/zinbwave/inst/doc/intro.html","zinbwave Vignette","FALSE","TRUE","FALSE","FALSE","vignettes/zinbwave/inst/doc/intro.R","73","c(""BiocParallel"", ""softImpute"", ""stats"", ""genefilter"", ""edgeR"", ""Matrix"")",NA,NA,"c(""MAST"", ""splatter"")","knitr",NA,NA,"https://github.com/drisso/zinbwave/issues","c(""benchdamic"", ""clusterExperiment"", ""scBFA"", ""singleCellTK"", ""digitalDLSorteR"")",NA,NA,NA,NA,NA,NA,NA,NA,NA
